epoch,acc,f1_score,loss,precision_1,recall_1,val_acc,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.2842452,0.008742673,1.3969485298894084,0.050485305,0.006289936,0.34535256028175354,0.09988913685083389,1.3103076219558716,0.4554601311683655,0.056891024112701416
1,0.31512058,0.033900276,1.354755316913444,0.21480733,0.019546503,0.3127049207687378,0.02381419762969017,1.380968451499939,0.35854700207710266,0.012419871985912323
2,0.33438408,0.06659764,1.3349502228120658,0.45700404,0.037589855,0.3331967294216156,0.06059502810239792,1.2884430885314941,0.5228326916694641,0.032451923936605453
3,0.3536976,0.08300737,1.3209203841938433,0.5337656,0.046625398,0.34836065769195557,0.15582510828971863,1.330451250076294,0.566400408744812,0.09174679219722748
4,0.35735014,0.0931271,1.309965950202312,0.58112687,0.052416135,0.3713114857673645,0.1516978144645691,1.1737853288650513,0.5951464176177979,0.08814102411270142
5,0.372861,0.11361369,1.2936041654677264,0.60277826,0.06545083,0.3372950851917267,0.02558654360473156,1.2335741519927979,0.4615384638309479,0.013221153989434242
6,0.38331833,0.13055015,1.2764517103099946,0.6206596,0.07560681,0.35942623019218445,0.11081106215715408,1.3937263488769531,0.6829873919487,0.061298076063394547
7,0.3952767,0.15029775,1.2621265962700532,0.61517614,0.0882366,0.38688525557518005,0.14317986369132996,1.2688860893249512,0.6842694282531738,0.08133012801408768
8,0.41333935,0.18391307,1.2411023071670417,0.61115617,0.11097244,0.3987704813480377,0.17132237553596497,1.3414469957351685,0.6740617752075195,0.09975961595773697
9,0.42109478,0.2002993,1.231953626302679,0.62944233,0.12200479,0.41803279519081116,0.19649066030979156,1.1590938568115234,0.6561774015426636,0.11738782376050949
10,0.4340038,0.23155363,1.2176383146590255,0.6202418,0.14579451,0.44262295961380005,0.2687426209449768,1.2308530807495117,0.6081562638282776,0.1742788404226303
11,0.45191634,0.28780746,1.186603385288174,0.63780284,0.188809,0.4524590075016022,0.2894545793533325,1.0089595317840576,0.6355786919593811,0.18910256028175354
12,0.4701791,0.32036847,1.158114129425968,0.64233893,0.21683085,0.46024590730667114,0.33064454793930054,1.0167536735534668,0.6399371027946472,0.22556090354919434
13,0.48153707,0.34165612,1.1424680990844973,0.6553912,0.23425853,0.45368853211402893,0.32780876755714417,1.2273727655410767,0.6151896119117737,0.22556090354919434
14,0.48438907,0.35639584,1.1266112970444553,0.6601486,0.24755947,0.48483607172966003,0.3812391459941864,1.1598167419433594,0.6437563896179199,0.2732371687889099
15,0.49934953,0.38265732,1.1046557924977225,0.6742863,0.27055046,0.5090163946151733,0.3872394859790802,1.121975302696228,0.6574610471725464,0.2760416567325592
16,0.5097068,0.39533228,1.091976380355363,0.67285293,0.2830083,0.49836066365242004,0.40480905771255493,1.1738137006759644,0.6687709093093872,0.29286858439445496
