epoch,acc,f1_score,loss,precision_1,recall_1,val_acc,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.25870857,0.0020969133,1.388517143761023,0.018737413,0.0013478434,0.2808493673801422,0.0,1.3768212795257568,0.0,0.0
1,0.2591314,0.0003833865,1.3861014326210674,0.00053248135,0.00029952076,0.25,0.0,1.3983694314956665,0.0,0.0
2,0.31482038,0.022490194,1.3552852911859927,0.23918557,0.012180511,0.3131147623062134,0.0007889545522630215,1.3081729412078857,0.025641022250056267,0.0004006410308647901
3,0.3381617,0.07210987,1.3320428879962698,0.5270714,0.040085863,0.3397541046142578,0.029590144753456116,1.370505928993225,0.4829060137271881,0.015625
4,0.35239667,0.08857527,1.3160786737041001,0.5633035,0.049745407,0.36967211961746216,0.10172422230243683,1.2100846767425537,0.5875864624977112,0.05649038404226303
5,0.37135994,0.101452135,1.3026536989352802,0.5843725,0.057258386,0.3713114857673645,0.1353427767753601,1.196337342262268,0.6412328481674194,0.07652243226766586
6,0.3822676,0.11928929,1.288836105651449,0.60775346,0.06811602,0.3778688609600067,0.15419743955135345,1.482701301574707,0.5936368703842163,0.08974359184503555
7,0.38977283,0.1298355,1.2802793694892876,0.61344475,0.07471934,0.3680327832698822,0.07854504138231277,1.2677698135375977,0.6120878458023071,0.04246794804930687
8,0.39552686,0.15356354,1.2653557862901932,0.609542,0.08989506,0.39795082807540894,0.21715381741523743,1.3368828296661377,0.6166706085205078,0.1330128163099289
9,0.40220654,0.16814011,1.2564185261308856,0.60033643,0.09966554,0.4065573811531067,0.20804378390312195,1.2287722826004028,0.6313262581825256,0.12620192766189575
10,0.41316423,0.1808391,1.2450963966328497,0.6153787,0.10802716,0.4127049148082733,0.18253159523010254,1.2942880392074585,0.6624022722244263,0.10857371985912323
11,0.4178675,0.19158873,1.238495196861201,0.6139564,0.115853526,0.4303278625011444,0.23954597115516663,1.1621685028076172,0.6412237882614136,0.14943909645080566
12,0.42397177,0.20408882,1.229388365316806,0.61831945,0.124364905,0.4274590015411377,0.2162345051765442,1.0844016075134277,0.6461883187294006,0.1326121836900711
13,0.42932552,0.22261906,1.2190059609483768,0.6240249,0.13769358,0.4331967234611511,0.23806139826774597,1.159501075744629,0.6149500608444214,0.15024039149284363
14,0.44193435,0.24961756,1.2022861906814823,0.61912066,0.1588098,0.46024590730667114,0.226228266954422,1.1572802066802979,0.6927681565284729,0.13862179219722748
15,0.45834583,0.28519234,1.1768760429862073,0.62948954,0.18710342,0.46721312403678894,0.2911403179168701,1.1747219562530518,0.6686606407165527,0.18910256028175354
16,0.46880317,0.30716267,1.1593596629405492,0.633862,0.2052272,0.49098360538482666,0.3141184151172638,1.2210769653320312,0.6780334115028381,0.20673076808452606
17,0.48066145,0.33264872,1.1393765569699488,0.6420617,0.22713102,0.49098360538482666,0.36402082443237305,1.165395975112915,0.6592184901237488,0.2532051205635071
18,0.48576504,0.34708014,1.127249988059698,0.64636636,0.23974697,0.4971311390399933,0.38904744386672974,0.9956350922584534,0.6575323343276978,0.27924680709838867
19,0.49352047,0.36221814,1.1138763506586913,0.64937276,0.25368023,0.5081967115402222,0.3932532072067261,1.1333250999450684,0.6645845174789429,0.2816506326198578
20,0.5044281,0.3771109,1.098930968997787,0.65661633,0.26722524,0.5114753842353821,0.3697302043437958,1.0839111804962158,0.656939685344696,0.2600160241127014
21,0.50723004,0.3905089,1.0878409153823676,0.6611163,0.27974963,0.5151639580726624,0.42422187328338623,1.163547396659851,0.6397053003311157,0.3197115361690521
22,0.51563597,0.3979339,1.0810163258897831,0.65873694,0.28741792,0.5249999761581421,0.4369569420814514,1.2127344608306885,0.6728652715682983,0.32652243971824646
23,0.51721203,0.41118395,1.0699068882927503,0.6687309,0.29900494,0.54057377576828,0.45215904712677,0.9181811809539795,0.6833031177520752,0.3413461446762085
24,0.52409184,0.42029497,1.06040605042869,0.6677621,0.30896953,0.5311475396156311,0.40130531787872314,1.0900887250900269,0.6837024092674255,0.2868589758872986
25,0.5297458,0.43041027,1.0521175483409246,0.67387825,0.31859025,0.5159835815429688,0.4075664281845093,1.1194548606872559,0.6680623888969421,0.29607370495796204
