epoch,acc,f1_score,loss,precision_1,recall_1,val_acc,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.247504,0.0013663155,1.396627390346588,0.0078100837,0.001148163,0.2504006326198578,0.0,1.3862597942352295,0.0,0.0
1,0.24927449,0.0,1.386475695416601,0.0,0.0,0.25,0.0,1.3854522705078125,0.0,0.0
2,0.24787351,0.0,1.38654452655977,0.0,0.0,0.24795082211494446,0.0,1.3866174221038818,0.0,0.0
3,0.24917442,0.0,1.3865141639310559,0.0,0.0,0.2504098415374756,0.0,1.387143850326538,0.0,0.0
4,0.248574,0.0,1.3864101322518207,0.0,0.0,0.25122949481010437,0.0,1.3856173753738403,0.0,0.0
5,0.2464225,0.0,1.3865627286599513,0.0,0.0,0.24877049028873444,0.0,1.386084794998169,0.0,0.0
6,0.24932453,0.0,1.3863913545400475,0.0,0.0,0.2528688609600067,0.0,1.3866372108459473,0.0,0.0
7,0.25062543,0.0,1.3863929431025455,0.0,0.0,0.25122949481010437,0.0,1.3865389823913574,0.0,0.0
8,0.24782348,0.0,1.3863802030854047,0.0,0.0,0.25245901942253113,0.0,1.3861645460128784,0.0,0.0
9,0.24882418,0.0,1.386367077502023,0.0,0.0,0.25122949481010437,0.0,1.3854607343673706,0.0,0.0
10,0.24827379,0.0,1.3863674080981443,0.0,0.0,0.2528688609600067,0.0,1.3881224393844604,0.0,0.0
11,0.24832383,0.0,1.3863615421493478,0.0,0.0,0.25450819730758667,0.0,1.3849085569381714,0.0,0.0
12,0.24632242,0.0,1.3863627197839568,0.0,0.0,0.24754098057746887,0.0,1.3845069408416748,0.0,0.0
13,0.24552186,0.0,1.3863634394535274,0.0,0.0,0.24836064875125885,0.0,1.3860752582550049,0.0,0.0
14,0.24522166,0.0,1.386367216883724,0.0,0.0,0.24918033182621002,0.0,1.387050747871399,0.0,0.0
15,0.24577203,0.0,1.3863627049558622,0.0,0.0,0.25122949481010437,0.0,1.387693166732788,0.0,0.0
16,0.24577203,0.0,1.3863620790384987,0.0,0.0,0.2536885142326355,0.0,1.386420488357544,0.0,0.0
17,0.24627239,0.0,1.3863632942503379,0.0,0.0,0.25122949481010437,0.0,1.3855648040771484,0.0,0.0
18,0.24682277,0.0,1.3863599514276501,0.0,0.0,0.25,0.0,1.3862770795822144,0.0,0.0
19,0.24687281,0.0,1.386355203920378,0.0,0.0,0.25122949481010437,0.0,1.3872108459472656,0.0,0.0
20,0.24637246,0.0,1.386367126734159,0.0,0.0,0.2532787024974823,0.0,1.3880469799041748,0.0,0.0
21,0.24472131,0.0,1.3866043842961382,0.0,0.0,0.2536885142326355,0.0,1.384568214416504,0.0,0.0
22,0.24487141,0.0,1.3863954258241846,0.0,0.0,0.25122949481010437,0.0,1.3859994411468506,0.0,0.0
23,0.24467127,0.0,1.3863489115236998,0.0,0.0,0.25122949481010437,0.0,1.386344075202942,0.0,0.0
24,0.24612229,0.0,1.3863592924065362,0.0,0.0,0.25081968307495117,0.0,1.386684775352478,0.0,0.0
25,0.24592215,0.0,1.3863599424210442,0.0,0.0,0.25,0.0,1.3869826793670654,0.0,0.0
26,0.24607225,0.0,1.3863472704246549,0.0,0.0,0.25163933634757996,0.0,1.387284755706787,0.0,0.0
27,0.24577203,0.0,1.3863607869782415,0.0,0.0,0.25,0.0,1.3881741762161255,0.0,0.0
28,0.2455719,0.0,1.3863604357683252,0.0,0.0,0.2532787024974823,0.0,1.3853514194488525,0.0,0.0
29,0.24577203,0.0,1.386359453284799,0.0,0.0,0.2528688609600067,0.0,1.384300708770752,0.0,0.0
30,0.24567197,0.0,1.3863560726224369,0.0,0.0,0.24754098057746887,0.0,1.3873560428619385,0.0,0.0
31,0.24577203,0.0,1.3863576316361097,0.0,0.0,0.25163933634757996,0.0,1.3852437734603882,0.0,0.0
32,0.2455719,0.0,1.3863641591708151,0.0,0.0,0.25163933634757996,0.0,1.3843622207641602,0.0,0.0
33,0.24577203,0.0,1.3863565530622375,0.0,0.0,0.25,0.0,1.3856070041656494,0.0,0.0
34,0.24587211,0.0,1.386356926949714,0.0,0.0,0.24959015846252441,0.0,1.3863372802734375,0.0,0.0
35,0.24562193,0.0,1.3863590071416767,0.0,0.0,0.24959015846252441,0.0,1.3884828090667725,0.0,0.0
36,0.24582207,0.0,1.386350080605015,0.0,0.0,0.2528688609600067,0.0,1.3855262994766235,0.0,0.0
37,0.24552186,0.0,1.3863606787677476,0.0,0.0,0.24836064875125885,0.0,1.3845794200897217,0.0,0.0
38,0.24572201,0.0,1.3863596133399414,0.0,0.0,0.24959015846252441,0.0,1.3865985870361328,0.0,0.0
39,0.24577203,0.0,1.3863584719464834,0.0,0.0,0.25122949481010437,0.0,1.389077067375183,0.0,0.0
40,0.24572201,0.0,1.3863618568079519,0.0,0.0,0.25080129504203796,0.0,1.3857735395431519,0.0,0.0
41,0.24572201,0.0,1.386363846039159,0.0,0.0,0.2504098415374756,0.0,1.3865344524383545,0.0,0.0
42,0.24562193,0.0,1.3863585009584911,0.0,0.0,0.24795082211494446,0.0,1.3869256973266602,0.0,0.0
43,0.24562193,0.0,1.3863626691441653,0.0,0.0,0.25163933634757996,0.0,1.3869386911392212,0.0,0.0
