epoch,acc,f1_score,loss,precision_1,recall_1,val_acc,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.45536876,0.3978034,1.8989344765137208,0.5152688,0.32840788,0.25080129504203796,0.25071924924850464,1.5490350723266602,0.2510429620742798,0.2504006326198578
1,0.5148104,0.4352828,1.0913532077043393,0.6241494,0.33630633,0.2504098415374756,0.2504006028175354,2.0337867736816406,0.2504006326198578,0.2504006326198578
2,0.5423797,0.4642982,1.0384631197480936,0.6541617,0.36183774,0.24795082211494446,0.24799677729606628,2.4484496116638184,0.24799679219722748,0.24799679219722748
3,0.54778343,0.47931346,1.0186410388060902,0.6619641,0.37746826,0.25163933634757996,0.25160253047943115,2.7510695457458496,0.25160256028175354,0.25160256028175354
4,0.5636946,0.5002135,0.99285309681911,0.673208,0.3997049,0.25122949481010437,0.25120189785957336,2.137753486633301,0.25120192766189575,0.25120192766189575
5,0.57420194,0.51519454,0.9778997728825332,0.6799311,0.41615638,0.24877049028873444,0.24879805743694305,2.6690144538879395,0.24879807233810425,0.24879807233810425
6,0.57965577,0.51828945,0.9698348536119678,0.68381053,0.41919595,0.2528688609600067,0.2528044581413269,2.788723945617676,0.2528044879436493,0.2528044879436493
7,0.5821575,0.5240215,0.9591294716371498,0.6852666,0.42600724,0.25122949481010437,0.25120189785957336,2.4950506687164307,0.25120192766189575,0.25120192766189575
8,0.58540976,0.5336314,0.9478500888928104,0.6859025,0.43854275,0.25245901942253113,0.2524038255214691,3.304508924484253,0.2524038553237915,0.2524038553237915
9,0.5882618,0.5406538,0.9378356643712259,0.69427603,0.44440565,0.25122949481010437,0.25120189785957336,3.4173452854156494,0.25120192766189575,0.25120192766189575
10,0.6018713,0.551102,0.9231797554740364,0.69789255,0.4572129,0.2528688609600067,0.2528044581413269,3.1845204830169678,0.2528044879436493,0.2528044879436493
11,0.60377264,0.5535952,0.9202644134693934,0.69904995,0.45990857,0.25450819730758667,0.25440701842308044,2.1755313873291016,0.25440704822540283,0.25440704822540283
12,0.6081757,0.56142914,0.9104185048302503,0.70677346,0.46742433,0.24754098057746887,0.2475961297750473,1.9507004022598267,0.2475961595773697,0.2475961595773697
13,0.6090764,0.5641101,0.9045320258094756,0.70198977,0.47336483,0.24836064875125885,0.24839740991592407,2.4423251152038574,0.24839743971824646,0.24839743971824646
14,0.60937655,0.5635145,0.9062342666164839,0.69949096,0.47346467,0.24918033182621002,0.24919869005680084,2.97066593170166,0.24919871985912323,0.24919871985912323
15,0.6168818,0.57906026,0.8894037922426207,0.7130294,0.48908415,0.25122949481010437,0.25120189785957336,2.6935501098632812,0.25120192766189575,0.25120192766189575
16,0.6167317,0.57698315,0.8894282823375762,0.71073115,0.4873924,0.2536885142326355,0.25360575318336487,2.198941230773926,0.25360578298568726,0.25360578298568726
17,0.6152307,0.5715659,0.8857959305501659,0.7067045,0.4817459,0.25122949481010437,0.25120189785957336,2.1174793243408203,0.25120192766189575,0.25120192766189575
18,0.6259882,0.5827759,0.8692959523363227,0.71110564,0.4952576,0.25,0.2499999701976776,2.27937650680542,0.25,0.25
19,0.62663865,0.5819393,0.8718097892762375,0.71030253,0.49435902,0.25819671154022217,0.25215819478034973,2.503568172454834,0.26150232553482056,0.24358974397182465
20,0.63064146,0.59047127,0.8639505177685582,0.7167886,0.5034168,0.2532787024974823,0.2532050907611847,3.137312412261963,0.2532051205635071,0.2532051205635071
21,0.63879716,0.603138,0.8458272737926111,0.7209638,0.51997364,0.2536885142326355,0.25364360213279724,2.2106199264526367,0.25368207693099976,0.25360578298568726
22,0.6460022,0.60862106,0.8437631504917174,0.7248978,0.52588636,0.25081968307495117,0.13010947406291962,2.2281994819641113,0.24719104170799255,0.08894230425357819
23,0.6415991,0.6101446,0.8361117617033939,0.72785014,0.52686256,0.25122949481010437,0.24839740991592407,2.4041965007781982,0.24839743971824646,0.24839743971824646
24,0.6421995,0.6105653,0.8333709019327693,0.7285645,0.52706224,0.25081968307495117,0.2508012652397156,3.568408489227295,0.25080129504203796,0.25080129504203796
25,0.6463024,0.6149115,0.8299702789336607,0.72673064,0.5345059,0.25204917788505554,0.25200319290161133,4.5179362297058105,0.25200319290161133,0.25200319290161133
26,0.65105575,0.6212818,0.8234443423758275,0.7315988,0.5413006,0.25163933634757996,0.24879805743694305,2.839470863342285,0.24879807233810425,0.24879807233810425
