epoch,acc,f1_score,loss,precision_1,recall_1,val_acc,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.36072284,0.080428526,1.309176265241239,0.4547705,0.045826677,0.39703527092933655,0.18017928302288055,1.2668473720550537,0.5875855684280396,0.10777243226766586
1,0.3982788,0.173474,1.2674800953468521,0.60029304,0.10441072,0.4163934290409088,0.2089252769947052,1.22413170337677,0.6664203405380249,0.12540064752101898
2,0.41759232,0.21430483,1.23720120274244,0.6151124,0.13161719,0.41762295365333557,0.2513287365436554,1.1457669734954834,0.6119524836540222,0.15985576808452606
3,0.42749923,0.22773363,1.228935101732983,0.6306769,0.14150138,0.4348360598087311,0.2839832901954651,1.2455095052719116,0.6795612573623657,0.18189102411270142
4,0.4398579,0.2553165,1.2115270923854806,0.63617355,0.16214612,0.43934425711631775,0.2977093756198883,0.9753704071044922,0.6143887639045715,0.1979166716337204
5,0.44881418,0.2748534,1.1896038849194177,0.63236636,0.17776558,0.4680327773094177,0.2904150187969208,1.0643374919891357,0.68381667137146,0.18589743971824646
6,0.46132293,0.29932436,1.1750388771853242,0.6493668,0.19674632,0.4823770523071289,0.34375467896461487,1.176076889038086,0.6442862749099731,0.23637820780277252
7,0.4712799,0.32296005,1.1576229378254483,0.652552,0.21668662,0.4930327832698822,0.3897549510002136,1.178344964981079,0.6577218770980835,0.2784455120563507
8,0.47788453,0.33070555,1.1493687924054679,0.65687054,0.2233593,0.5057377219200134,0.39534488320350647,1.157452940940857,0.6580816507339478,0.2836538553237915
9,0.48403883,0.34458327,1.1429367825444081,0.66121185,0.23504059,0.49221310019493103,0.3734050691127777,1.1388555765151978,0.6673716306686401,0.26161858439445496
10,0.487141,0.34753627,1.1334816446822529,0.6520937,0.23923944,0.5004098415374756,0.3886411190032959,1.1658490896224976,0.6447654366493225,0.27964743971824646
11,0.4925948,0.3592271,1.1252164551055337,0.65918577,0.24934548,0.4967212975025177,0.38454920053482056,1.0098414421081543,0.6958821415901184,0.2684294879436493
12,0.49579707,0.36941385,1.1159150446426351,0.6695794,0.25754902,0.507377028465271,0.3764493763446808,1.0531249046325684,0.6507644057273865,0.26682692766189575
13,0.50490344,0.38332686,1.103296411618401,0.6698108,0.27048942,0.519672155380249,0.39924928545951843,1.0797860622406006,0.6725119352340698,0.2864583432674408
14,0.50320226,0.3826832,1.1071154559909981,0.66822374,0.270262,0.5249999761581421,0.4094560444355011,0.9529845118522644,0.6812981963157654,0.29487180709838867
15,0.5138597,0.39633566,1.0957494079201808,0.6718205,0.28365725,0.5237705111503601,0.4111372232437134,1.2062487602233887,0.6719321012496948,0.29807692766189575
16,0.51035726,0.39528236,1.0923484616793515,0.6667645,0.2831636,0.52704918384552,0.4330483376979828,0.9722477197647095,0.667648434638977,0.3225160241127014
17,0.51806265,0.40424338,1.0837325037187802,0.6718495,0.29102325,0.5258196592330933,0.4343174695968628,0.9578022956848145,0.643884539604187,0.32972756028175354
18,0.5198639,0.41114506,1.0772521244946345,0.6707933,0.2987664,0.5348360538482666,0.42334526777267456,1.0448518991470337,0.671286404132843,0.31129807233810425
19,0.52376664,0.4164397,1.0729291109808283,0.67083704,0.30403024,0.536475419998169,0.44837942719459534,1.1118040084838867,0.6767453551292419,0.33693909645080566
20,0.5261183,0.4231184,1.0685743391364708,0.67976177,0.3093273,0.5340163707733154,0.4545314610004425,1.058283805847168,0.6554205417633057,0.35016027092933655
21,0.52516764,0.4238294,1.0666825623528016,0.67577386,0.31087482,0.5372951030731201,0.44284141063690186,1.0944409370422363,0.6532046794891357,0.3365384638309479
22,0.5306715,0.43359247,1.0592607333055788,0.67691284,0.32100308,0.536475419998169,0.45654821395874023,1.1122106313705444,0.6583642959594727,0.3513621687889099
23,0.5346743,0.43408397,1.0580408134093504,0.675424,0.32195154,0.5409836173057556,0.45951446890830994,0.853132963180542,0.6714290380477905,0.3513621687889099
24,0.5348244,0.43507257,1.0537765965642578,0.6743231,0.3230054,0.5233606696128845,0.4482041895389557,0.9780190587043762,0.6640051007270813,0.3405448794364929
25,0.53347343,0.4407277,1.0528545327984893,0.6783712,0.3282193,0.5434426069259644,0.4851279556751251,1.1345691680908203,0.6682882905006409,0.3826121687889099
26,0.5387772,0.44648227,1.0458752625663514,0.67946225,0.3344094,0.5516393184661865,0.47689545154571533,0.9711802005767822,0.6755422353744507,0.37059295177459717
27,0.53792655,0.44540566,1.0431696452572456,0.68460524,0.33225727,0.5495901703834534,0.4833982288837433,1.2411280870437622,0.6666362285614014,0.38141027092933655
28,0.54283,0.44675025,1.0416748283575763,0.67914385,0.3348309,0.547950804233551,0.48748618364334106,0.9659321308135986,0.6844028830528259,0.3802083432674408
29,0.5462824,0.45692798,1.0318031542821056,0.6856879,0.34464857,0.5512295365333557,0.4843769073486328,0.9588671922683716,0.6760570406913757,0.37900641560554504
30,0.54848397,0.46263772,1.031258943828152,0.684717,0.35131013,0.5495901703834534,0.49803298711776733,0.9822782278060913,0.6785667538642883,0.39463141560554504
31,0.54908437,0.46689096,1.023606842175912,0.6853213,0.35587505,0.5581967234611511,0.49847665429115295,1.2720025777816772,0.6759442687034607,0.39663460850715637
32,0.54878414,0.46686727,1.0273329746397506,0.68445176,0.3562855,0.5487704873085022,0.48691001534461975,0.9583451747894287,0.6659812331199646,0.3854166567325592
33,0.55018514,0.46759707,1.0199294589630634,0.6819328,0.3576999,0.5663934350013733,0.509486973285675,1.0525357723236084,0.683142364025116,0.40785256028175354
34,0.5546883,0.4759897,1.018893905460423,0.69061553,0.36518237,0.5676229596138,0.49837547540664673,0.9054081439971924,0.684087336063385,0.3934294879436493
35,0.55133593,0.47151712,1.0187335828635877,0.68696046,0.36107227,0.5692622661590576,0.4870747923851013,0.9700827598571777,0.6882554888725281,0.37900641560554504
36,0.55688983,0.47776365,1.0107869656370123,0.69411033,0.3666356,0.5700819492340088,0.5064869523048401,0.9699257016181946,0.6911311149597168,0.4010416567325592
37,0.55473834,0.4687067,1.0166131130248282,0.683894,0.35828784,0.5483606457710266,0.46889641880989075,1.267148733139038,0.6725566983222961,0.3617788553237915
38,0.55678976,0.47550628,1.0097389556821683,0.6867801,0.36550963,0.5495901703834534,0.4816572666168213,0.9843611717224121,0.6645373702049255,0.37900641560554504
39,0.55839086,0.48220488,1.0060885927704115,0.6953541,0.37097865,0.5721311569213867,0.5108396410942078,1.1567389965057373,0.6909403800964355,0.40705129504203796
40,0.56034225,0.48526156,1.003771099071537,0.6903391,0.37612042,0.573317289352417,0.5129567384719849,0.9990822076797485,0.6850805282592773,0.4110576808452606
41,0.5611928,0.48133644,1.0043859361325802,0.6881001,0.3723265,0.5565573573112488,0.4731900990009308,1.0381836891174316,0.6674922704696655,0.3677884638309479
42,0.5651456,0.48355755,0.9985241067131563,0.6941653,0.3729699,0.5610655546188354,0.49462026357650757,0.9065566062927246,0.6761161088943481,0.39182692766189575
43,0.5647954,0.49035713,0.9968640465499236,0.6935502,0.38125667,0.5352458953857422,0.466757208108902,1.1610097885131836,0.6561601758003235,0.36338141560554504
44,0.56689686,0.48806286,1.0002474031218844,0.6971588,0.37760693,0.5524590015411377,0.46983611583709717,0.8634907007217407,0.6614012718200684,0.36578527092933655
45,0.5664465,0.49775642,0.9866235737541494,0.6936156,0.3901036,0.5717213153839111,0.49648118019104004,0.9459940195083618,0.6853588223457336,0.3910256326198578
46,0.5701491,0.4949373,0.9921468404586473,0.6928648,0.38667575,0.5627049207687378,0.4878411889076233,0.8972353339195251,0.6691607236862183,0.3854166567325592
47,0.57420194,0.49636573,0.9843449298295008,0.6939718,0.38847288,0.5508196949958801,0.482718825340271,1.0531269311904907,0.6631775498390198,0.3806089758872986
48,0.5702492,0.49663195,0.9851624521242419,0.693771,0.38857272,0.5795081853866577,0.5102247595787048,1.1048681735992432,0.6892626285552979,0.4066506326198578
49,0.5689983,0.49749225,0.9856161285148158,0.6945246,0.38959885,0.5684426426887512,0.5007862448692322,0.9412970542907715,0.6940572261810303,0.3934294879436493
50,0.57059944,0.5028687,0.9827118250899733,0.6998012,0.39461306,0.5827868580818176,0.5042099952697754,1.0224196910858154,0.6767286658287048,0.40424680709838867
51,0.57610327,0.50684446,0.9812217084755235,0.6991899,0.39933884,0.5684426426887512,0.5055311918258667,0.9663462042808533,0.6779248118400574,0.40464743971824646
52,0.5719504,0.49708164,0.9868779403602923,0.6936361,0.38950458,0.5639344453811646,0.4913650453090668,0.8806870579719543,0.6838403940200806,0.3854166567325592
53,0.57610327,0.51150125,0.9745924387096965,0.70216286,0.40410343,0.5622950792312622,0.5055515170097351,1.02349054813385,0.6735090613365173,0.4058493673801422
54,0.57920545,0.5138555,0.9677570217080175,0.7028824,0.40699324,0.5512295365333557,0.5084975361824036,1.0237842798233032,0.6687517166137695,0.4118589758872986
55,0.5791554,0.51330477,0.9682651659538829,0.7010507,0.4067991,0.5676229596138,0.5142594575881958,1.108710527420044,0.6631757020950317,0.4214743673801422
56,0.5830581,0.51172304,0.9687276923190029,0.7011354,0.40490216,0.5795081853866577,0.5009104609489441,0.8526250123977661,0.6657901406288147,0.4030448794364929
