epoch,acc,f1_score,loss,precision_1,recall_1,val_acc,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.6212638,0.62096196,0.6507435885929654,0.620962,0.620962,0.7079287767410278,0.7088140845298767,0.605472207069397,0.7088140845298767,0.7088140845298767
1,0.7052658,0.70585394,0.5745087490696367,0.70585394,0.70585394,0.758169949054718,0.759455144405365,0.5880520939826965,0.759455144405365,0.759455144405365
2,0.7475928,0.7477314,0.5218982283814382,0.7477314,0.7477314,0.7908496856689453,0.7924678921699524,0.5647141933441162,0.7924679517745972,0.7924679517745972
3,0.7667503,0.76731116,0.49016457375815303,0.76731116,0.76731116,0.7998365759849548,0.8008012771606445,0.5206289291381836,0.8008012771606445,0.8008012771606445
4,0.77758276,0.77809393,0.4721536179632696,0.778094,0.778094,0.7953431606292725,0.7963942289352417,0.471142053604126,0.7963942289352417,0.7963942289352417
5,0.782347,0.78270876,0.4608352599405836,0.7827088,0.7827088,0.7704248428344727,0.7714743614196777,0.46717846393585205,0.7714744210243225,0.7714744210243225
6,0.7852056,0.7856818,0.4595459968180451,0.7856818,0.7856818,0.7994281053543091,0.801362156867981,0.4922042787075043,0.801362156867981,0.801362156867981
7,0.79212636,0.7923156,0.4419026001675079,0.79231566,0.79231566,0.7957516312599182,0.7967948317527771,0.36059707403182983,0.7967948913574219,0.7967948913574219
8,0.8045637,0.8049509,0.4218991087844881,0.80495095,0.80495095,0.8096405267715454,0.8104166388511658,0.34135594964027405,0.8104166984558105,0.8104166984558105
9,0.80431294,0.8045737,0.42166745901526276,0.8045738,0.8045738,0.8210784196853638,0.8221153020858765,0.33545154333114624,0.8221153616905212,0.8221153616905212
10,0.81188565,0.8122393,0.4079304408225994,0.81223935,0.81223935,0.8247548937797546,0.8257210850715637,0.32176899909973145,0.8257211446762085,0.8257211446762085
11,0.8154708,0.81538427,0.3997623526297281,0.81538427,0.81538427,0.8223039507865906,0.8233172297477722,0.28657791018486023,0.823317289352417,0.823317289352417
12,0.8165276,0.81728125,0.3957604245107905,0.81728125,0.81728125,0.8145424723625183,0.8152243494987488,0.46427565813064575,0.8152243494987488,0.8152243494987488
13,0.8141926,0.814408,0.39799147465881873,0.814408,0.814408,0.8304738402366638,0.8313300013542175,0.36006492376327515,0.8313301205635071,0.8313301205635071
14,0.8250752,0.8249855,0.38447748926452313,0.82498556,0.82498556,0.7912581562995911,0.7923877835273743,0.36061298847198486,0.792387843132019,0.792387843132019
15,0.82487464,0.82491344,0.37971263505301717,0.82491356,0.82491356,0.8239378929138184,0.8249197602272034,0.36733272671699524,0.8249198794364929,0.8249198794364929
