epoch,acc,f1_score,loss,precision_1,recall_1,val_acc,val_f1_score,val_loss,val_precision_1,val_recall_1
0,0.29071918,0.01664909,1.3708503817956696,0.1435833,0.009634585,0.28205129504203796,0.17884181439876556,1.3061871528625488,0.4493129849433899,0.11298076808452606
1,0.35394776,0.09387744,1.3183651881557703,0.5243037,0.05387769,0.3889344334602356,0.19214212894439697,1.2530715465545654,0.6291335821151733,0.11538461595773697
2,0.40688482,0.18165171,1.250320850824625,0.64626086,0.10965234,0.44631147384643555,0.2840365767478943,1.083700180053711,0.642934262752533,0.1846955120563507
3,0.44823876,0.27341124,1.1844402706015877,0.64793664,0.17800961,0.46967214345932007,0.21491993963718414,1.200198769569397,0.7311438322067261,0.12820513546466827
4,0.4790103,0.32786727,1.1443768849986506,0.65211177,0.22294885,0.4901639223098755,0.275909960269928,1.0727972984313965,0.7098698019981384,0.17347756028175354
5,0.4977234,0.36770645,1.1109274312992492,0.6577565,0.25883308,0.49754098057746887,0.30718979239463806,1.009628176689148,0.673046350479126,0.2007211595773697
6,0.50950664,0.3911317,1.0888065430276521,0.6691488,0.27935302,0.536475419998169,0.4110288918018341,1.0839989185333252,0.7282171249389648,0.28766027092933655
7,0.52494246,0.4169875,1.0667487478621263,0.6697309,0.30598542,0.5430327653884888,0.44506943225860596,1.074981689453125,0.6702336668968201,0.33493590354919434
8,0.53397375,0.43643296,1.048081078001368,0.6783247,0.32455572,0.5418033003807068,0.43055662512779236,1.1666388511657715,0.686406672000885,0.3149038553237915
9,0.5433804,0.45153448,1.033979089854418,0.6833026,0.34020567,0.5569671988487244,0.47321176528930664,0.9955416917800903,0.6804873943328857,0.3641826808452606
10,0.5437306,0.45312414,1.0268523008910717,0.6788781,0.3427405,0.5594262480735779,0.4964166283607483,0.9410238862037659,0.6849009394645691,0.390625
11,0.5527619,0.47254655,1.0092684689834288,0.6873098,0.36263368,0.5823770761489868,0.5003448724746704,0.8678466081619263,0.7043704390525818,0.38942307233810425
12,0.56121784,0.481205,1.0048267508601685,0.69310665,0.37100083,0.561475396156311,0.4945867955684662,0.8309215307235718,0.6872199773788452,0.3882211446762085
13,0.5646953,0.4912058,0.991112138924269,0.69712687,0.38146743,0.5831966996192932,0.5209001302719116,0.9637494683265686,0.7228399515151978,0.4090544879436493
14,0.56854796,0.49809894,0.9823296629671553,0.7009946,0.38856715,0.5987704992294312,0.5158244967460632,0.9359685778617859,0.7556257843971252,0.3934294879436493
15,0.57605326,0.5087154,0.9673778725633103,0.7025121,0.40077817,0.6004098653793335,0.5078609585762024,0.9601980447769165,0.7350462675094604,0.38982370495796204
16,0.5754028,0.5100936,0.9642663880426653,0.7033497,0.40223697,0.5766393542289734,0.5065742135047913,0.8447855710983276,0.7191623449325562,0.39262819290161133
17,0.5841339,0.5207706,0.9527896027581465,0.707836,0.41403198,0.6004098653793335,0.5449811220169067,0.9816420078277588,0.7259752154350281,0.4379006326198578
18,0.58235765,0.5188775,0.9533086170857225,0.7031404,0.4131501,0.5696721076965332,0.49924424290657043,0.9147105813026428,0.6891207695007324,0.3934294879436493
19,0.5903132,0.52601916,0.9418505064320734,0.7061554,0.4211484,0.5581967234611511,0.5149003863334656,1.0446629524230957,0.6523276567459106,0.4266826808452606
20,0.5912639,0.5340818,0.9334907103149094,0.7104579,0.43002865,0.5729508399963379,0.5209464430809021,0.8653437495231628,0.6910180449485779,0.41987180709838867
21,0.59366554,0.53448546,0.9341787040967263,0.70747155,0.43147907,0.5868852734565735,0.5152733325958252,0.9166911840438843,0.6923031806945801,0.41225960850715637
22,0.6006454,0.5425673,0.9224509374075175,0.71232426,0.44033432,0.5733606815338135,0.5306119918823242,1.0205614566802979,0.6628697514533997,0.44391027092933655
23,0.6015961,0.54423594,0.9187974119602733,0.71643,0.44066715,0.5651639103889465,0.48945412039756775,0.8846707940101624,0.662501335144043,0.38902243971824646
24,0.6037977,0.5474236,0.912511223010636,0.7124868,0.446383,0.6045082211494446,0.54298996925354,0.8478406667709351,0.7161810398101807,0.43870192766189575
25,0.6036976,0.55147153,0.9099789409770821,0.71839684,0.4493422,0.5934426188468933,0.5565444827079773,1.013438105583191,0.7068498134613037,0.4607371687889099
26,0.611453,0.5598822,0.8975661726377514,0.7182696,0.460638,0.6036885380744934,0.5722914934158325,0.8810423612594604,0.6982955932617188,0.48597756028175354
27,0.6087011,0.5559848,0.901128153754798,0.71804094,0.4555184,0.6180328130722046,0.5765864253044128,1.284891128540039,0.719019889831543,0.48277243971824646
28,0.6161813,0.56920284,0.8882732864174413,0.72015405,0.47240528,0.617622971534729,0.5755440592765808,0.8429715633392334,0.7081955671310425,0.48637819290161133
29,0.61725706,0.5693519,0.8830387369566203,0.7231165,0.47140962,0.6081967353820801,0.5566267967224121,0.9532874226570129,0.6920521855354309,0.46674680709838867
30,0.6217352,0.57435936,0.8754758176461934,0.71978426,0.4795577,0.6077868938446045,0.5689430832862854,0.9071393013000488,0.7035528421401978,0.4791666567325592
31,0.6232613,0.575829,0.8781978271302907,0.7231143,0.48031208,0.618852436542511,0.5712527632713318,0.9459192752838135,0.7112659811973572,0.4795673191547394
32,0.6248374,0.5769386,0.8726574679633274,0.7210705,0.482625,0.604098379611969,0.5704347491264343,0.8871406316757202,0.6870366334915161,0.4891826808452606
33,0.6237366,0.5779526,0.872850677129159,0.7255344,0.48209536,0.5983606576919556,0.5610985159873962,0.9947672486305237,0.6738520264625549,0.4819711446762085
34,0.62476236,0.5795644,0.8651236360267298,0.72388005,0.48519868,0.588524580001831,0.5606982111930847,0.8915258049964905,0.6778504848480225,0.4795673191547394
35,0.6291404,0.5850489,0.8604532093731214,0.7272133,0.49119186,0.5950819849967957,0.5541731715202332,0.9705344438552856,0.6926876902580261,0.4631410241127014
36,0.63151705,0.59059846,0.850541192436915,0.73061746,0.49729875,0.5864754319190979,0.557368814945221,1.0631966590881348,0.6756483912467957,0.47516027092933655
37,0.63979787,0.59907496,0.8423283955189101,0.73359776,0.5079345,0.6057376861572266,0.5648020505905151,1.0914318561553955,0.6995083093643188,0.47516027092933655
38,0.6355449,0.5959399,0.8419498913396435,0.72779375,0.5062317,0.617622971534729,0.5956711173057556,0.8457144498825073,0.7097681760787964,0.5140224099159241
39,0.6387221,0.5978463,0.8405024800127147,0.7284061,0.50859183,0.6237704753875732,0.5848264098167419,0.9241921901702881,0.7006148099899292,0.5032051205635071
40,0.63707095,0.5989244,0.8386415283290829,0.7299828,0.5094571,0.6185897588729858,0.5817738771438599,0.9184731245040894,0.7118255496025085,0.49318909645080566
41,0.6417993,0.6038815,0.8341583556585169,0.73348016,0.5147403,0.6139343976974487,0.5684751868247986,0.9524348974227905,0.6987832188606262,0.48036858439445496
42,0.64310014,0.6078989,0.8317599907811192,0.73598886,0.5193773,0.6270492076873779,0.592001736164093,0.8581407070159912,0.7107470631599426,0.5084134340286255
43,0.6464275,0.60999024,0.8236022058620499,0.7358531,0.52235866,0.617622971534729,0.5877635478973389,1.0578923225402832,0.7077326774597168,0.5044070482254028
44,0.6505304,0.61370146,0.8192655326194452,0.7382429,0.5266518,0.6274589896202087,0.5876747965812683,0.7663516402244568,0.7114354372024536,0.5024038553237915
45,0.6452016,0.61278105,0.8202612765418938,0.7339495,0.52752817,0.6135246157646179,0.5686454176902771,0.7392888069152832,0.715185284614563,0.4735576808452606
46,0.6496798,0.61355925,0.8188531706250372,0.73660725,0.52708995,0.6065573692321777,0.5732042193412781,0.9442871809005737,0.6888465285301208,0.4923878312110901
47,0.6537326,0.6191111,0.8100811049713454,0.73756915,0.53499955,0.6159836053848267,0.5948558449745178,0.9755716323852539,0.6977812647819519,0.5200320482254028
48,0.6557841,0.6244928,0.8065414345250717,0.7387864,0.5423184,0.61147540807724,0.5751236081123352,1.228400468826294,0.6786099076271057,0.5
49,0.65716,0.6259579,0.8055018919429585,0.74030125,0.54362464,0.6106557250022888,0.5832929611206055,1.0414505004882812,0.6845958232879639,0.5096153616905212
50,0.6591614,0.6287795,0.7979410539756698,0.7416916,0.5471579,0.6135246157646179,0.5873580574989319,0.7025208473205566,0.6729868650436401,0.5220352411270142
51,0.6577354,0.62711734,0.8011260341637058,0.7413623,0.5447811,0.6155737638473511,0.5978763699531555,0.8046912550926208,0.7065117359161377,0.5200320482254028
52,0.6616882,0.6332149,0.7861240099980215,0.7402135,0.5546847,0.6151639223098755,0.5890510678291321,0.7147400975227356,0.6950589418411255,0.5124198794364929
53,0.6650155,0.63572145,0.7897119009583058,0.74559706,0.55561656,0.6077868938446045,0.5709334015846252,0.9479498863220215,0.6827033758163452,0.4915865361690521
54,0.6620134,0.63232327,0.7906753762961508,0.74036336,0.553262,0.6045082211494446,0.5757075548171997,0.9038596153259277,0.6862627863883972,0.4971955120563507
55,0.66669166,0.6388551,0.7832255921694987,0.7418496,0.5622948,0.6131147742271423,0.5819174647331238,0.9441373348236084,0.6852204203605652,0.5068109035491943
56,0.67019415,0.64279,0.7760199575670892,0.7441702,0.56715643,0.6258196830749512,0.5948936939239502,0.9640827178955078,0.6984922289848328,0.5196313858032227
57,0.66896826,0.64451903,0.7718326662704654,0.74753886,0.5677749,0.6204918026924133,0.5907707810401917,0.9355977773666382,0.6927091479301453,0.5160256624221802
58,0.67324626,0.64768165,0.7720026249023311,0.74931604,0.57172966,0.6147540807723999,0.5816112160682678,0.8478339910507202,0.676742434501648,0.5112179517745972
59,0.67197037,0.6444623,0.7734781418353197,0.7467693,0.56820756,0.6266393661499023,0.6066070199012756,1.0390939712524414,0.6911605596542358,0.542067289352417
60,0.6712949,0.64407843,0.7716151394996034,0.74739975,0.56722575,0.6233606338500977,0.5932727456092834,0.8509513139724731,0.7031120657920837,0.5140224099159241
